timestamp,UTC time,x,y,z
1647826274454,2022-03-21T01:31:14.454,0.05868541821837425,-0.2729063630104065,0.07424786686897278
1647826274554,2022-03-21T01:31:14.554,0.08621078729629517,0.20611615478992462,0.06973753869533539
1647826274653,2022-03-21T01:31:14.653,0.28411242365837097,0.325358122587204,0.10246458649635315
1647826274753,2022-03-21T01:31:14.753,0.024154338985681534,0.4141029119491577,0.018369419500231743
1647826274852,2022-03-21T01:31:14.852,-0.2591111958026886,0.06320160627365112,0.02796904928982258
1647826274952,2022-03-21T01:31:14.952,0.11629891395568848,-0.30205920338630676,-0.004565989598631859
1647826275051,2022-03-21T01:31:15.051,0.18711821734905243,-0.2856764793395996,-0.0976964682340622
1647826275151,2022-03-21T01:31:15.151,0.37089312076568604,0.9871877431869507,0.10073939710855484
1647826275251,2022-03-21T01:31:15.251,0.06946056336164474,0.5654082894325256,-1.3401082754135132
1647826275350,2022-03-21T01:31:15.350,1.4396830797195435,0.7771546244621277,-0.8645930886268616
1647826275450,2022-03-21T01:31:15.450,1.0277050733566284,1.6598713397979736,-0.12875637412071228
1647826275549,2022-03-21T01:31:15.549,0.3835063874721527,1.5326755046844482,-0.18792836368083954
1647826275649,2022-03-21T01:31:15.649,-0.14729838073253632,0.3487992584705353,0.18178337812423706
1647826275748,2022-03-21T01:31:15.748,-1.3872706890106201,-2.3461475372314453,0.435680627822876
1647826275848,2022-03-21T01:31:15.848,-1.3321053981781006,-1.889310598373413,0.606401264667511
1647826275948,2022-03-21T01:31:15.948,-1.0504692792892456,-1.24664306640625,0.8100054860115051
1647826276047,2022-03-21T01:31:16.047,-0.2876831889152527,0.6155396103858948,0.4188675582408905
1647826276147,2022-03-21T01:31:16.147,-0.16000671684741974,0.06018158048391342,0.05252978578209877
1647826276246,2022-03-21T01:31:16.246,-0.011350392363965511,0.017233049497008324,-0.00788615271449089
1647826276346,2022-03-21T01:31:16.346,-0.09061991423368454,0.005400091875344515,0.012826848775148392
1647826276446,2022-03-21T01:31:16.446,-0.1083507090806961,0.03310389071702957,-0.03536704555153847
1647826276545,2022-03-21T01:31:16.545,-0.00364666641689837,0.07575521618127823,-0.02256389893591404
1647826276645,2022-03-21T01:31:16.645,-0.03783233463764191,0.01068060752004385,-0.016233565285801888
1647826276744,2022-03-21T01:31:16.744,0.005887716542929411,-0.030404245480895042,-0.0021438447292894125
1647826276844,2022-03-21T01:31:16.844,0.05968516692519188,0.02057451754808426,-0.01611878164112568
1647826276943,2022-03-21T01:31:16.943,0.5795691013336182,0.4263680875301361,-0.16702839732170105
1647826277043,2022-03-21T01:31:17.043,1.17290198802948,1.8383004665374756,-1.1878129243850708
1647826277143,2022-03-21T01:31:17.143,1.3753650188446045,1.6159601211547852,-0.15839922428131104
1647826277242,2022-03-21T01:31:17.242,0.9112597107887268,1.6426308155059814,-0.07356636226177216
1647826277342,2022-03-21T01:31:17.342,-0.7677651047706604,-0.29392722249031067,0.14643897116184235
1647826277441,2022-03-21T01:31:17.441,-1.3521068096160889,-1.9418870210647583,0.48611798882484436
1647826277541,2022-03-21T01:31:17.541,-1.5742075443267822,-2.004054307937622,0.6542699933052063
1647826277641,2022-03-21T01:31:17.641,-1.0410804748535156,-1.575350284576416,1.8759106397628784
1647826277740,2022-03-21T01:31:17.740,-0.055519718676805496,-0.2537907361984253,0.10904952138662338
1647826277840,2022-03-21T01:31:17.840,0.7472600936889648,0.03377633914351463,-0.04132533445954323
1647826277939,2022-03-21T01:31:17.939,-0.38421982526779175,0.05648724362254143,0.10269282013177872
1647826278039,2022-03-21T01:31:18.039,-0.20905707776546478,0.1244436576962471,-0.08429117500782013
1647826278138,2022-03-21T01:31:18.138,0.22156541049480438,0.056943442672491074,-0.08772265911102295
1647826278238,2022-03-21T01:31:18.238,0.3085644841194153,0.35280147194862366,-0.10729902237653732
1647826278338,2022-03-21T01:31:18.338,0.45566099882125854,0.3044094443321228,0.19889844954013824
1647826278437,2022-03-21T01:31:18.437,0.31296777725219727,0.7138608694076538,-0.007929296232759953
1647826278537,2022-03-21T01:31:18.537,0.4933929443359375,2.5553016662597656,0.05838474631309509
1647826278636,2022-03-21T01:31:18.636,0.34783145785331726,2.7611100673675537,0.7292182445526123
1647826278736,2022-03-21T01:31:18.736,0.945094883441925,2.2725794315338135,0.03477475792169571
1647826278835,2022-03-21T01:31:18.835,-0.44522860646247864,-1.1325651407241821,1.3038508892059326
1647826278935,2022-03-21T01:31:18.935,-0.5577868223190308,-1.9643290042877197,-0.5919344425201416
